reward_mode,gamma,epsilon_schedule,seed,row,column,has_key,q_up,q_down,q_left,q_right,max_q,best_action,is_terminal
sparse,0.5,linear,5,10,5,0,-0.7275215660306228,-1.878730294349302,-4.096379665137053,-0.3317168758431261,-0.3317168758431261,right,False
sparse,0.5,linear,5,10,5,1,-0.4716321276790871,-1.2009580830433344,-4.331045597449343,-0.2626676194864778,-0.2626676194864778,right,False
sparse,0.5,linear,5,10,6,0,-0.2028308436590123,-0.9720062010248267,-0.2661059954536782,-0.267302838459759,-0.2028308436590123,up,False
sparse,0.5,linear,5,10,6,1,-0.21106403432506968,-0.9604484644790237,-0.33021178403256374,-0.30837411388847796,-0.21106403432506968,up,False
sparse,0.5,linear,5,10,7,0,-0.19831919062943315,-0.19093566475269655,-0.1995048568005913,-0.1952867123348727,-0.19093566475269655,down,False
sparse,0.5,linear,5,10,7,1,-0.1988180048986004,-0.20024325079201824,-0.20325982639362472,-0.1962319677740167,-0.1962319677740167,right,False
sparse,0.5,linear,5,10,8,0,-0.19713974795640374,-0.17812109187197425,-0.1984913506659988,-0.19479173888549073,-0.17812109187197425,down,False
sparse,0.5,linear,5,10,8,1,-0.1948554481090933,-0.19638981488672863,-0.19924910034253437,-0.18874052787391044,-0.18874052787391044,right,False
sparse,0.5,linear,5,10,9,0,-0.19764188359131657,-0.19744165820257337,-0.19052885874150888,-0.1986367921883972,-0.19052885874150888,left,False
sparse,0.5,linear,5,10,9,1,-0.1933370081636442,-0.19355772938313837,-0.19493302594851009,-0.17444777691372976,-0.17444777691372976,right,False
sparse,0.5,linear,5,10,10,0,-0.19863743912832996,-0.19907017970087704,-0.19684353742711996,-0.19939722902429396,-0.19684353742711996,left,False
sparse,0.5,linear,5,10,10,1,-0.17174090597160985,-0.17878595474893488,-0.18567755000651043,-0.1395262115703886,-0.1395262115703886,right,False
sparse,0.5,linear,5,10,11,0,-0.1996440282333703,-0.19947626671318544,-0.19887531955109422,-0.1997211832787148,-0.19887531955109422,left,False
sparse,0.5,linear,5,10,11,1,-0.16261656061826224,-0.12167587116230157,-0.1646144833465811,-0.048568909383103154,-0.048568909383103154,right,False
sparse,0.5,linear,5,10,12,0,-0.19980102157049373,-0.19986890726575282,-0.19945531612191458,-0.1999031600484829,-0.19945531612191458,left,False
sparse,0.5,linear,5,10,12,1,-0.10649491862336684,0.0635029626309155,-0.11314463103344699,0.16885586907289654,0.16885586907289654,right,False
sparse,0.5,linear,5,10,13,0,-0.19991915622551734,-0.19993038821799647,-0.19976765522571546,-0.1999818520322214,-0.19976765522571546,left,False
sparse,0.5,linear,5,10,13,1,-0.011640132267594775,0.580071692499196,0.09209876216254892,0.3716431299524601,0.580071692499196,down,False
sparse,0.5,linear,5,10,14,0,-0.19998984029520797,-0.19999267460849474,-0.19991599206388658,-0.1999950179292279,-0.19991599206388658,left,False
sparse,0.5,linear,5,10,14,1,0.0552603422987616,1.0248036912171445,0.2733246472656794,0.13315010364149305,1.0248036912171445,down,False
sparse,0.5,linear,5,10,15,0,-0.19999196330316607,-0.1999925210099539,-0.1999813456395567,-0.19999707673588643,-0.1999813456395567,left,False
sparse,0.5,linear,5,10,15,1,-0.04787144608943579,0.34712557642649716,0.3389510877295686,0.013168452212111045,0.34712557642649716,down,False
sparse,0.5,linear,5,10,16,0,-0.29130816912762014,-0.3157738999714183,-0.1999954391487952,-1.0414331234121772,-0.1999954391487952,left,False
sparse,0.5,linear,5,10,16,1,-0.22649808593045828,0.03872520075992604,0.0491602832227269,-0.8253590597917773,0.0491602832227269,left,False
sparse,0.5,linear,5,11,1,0,1.2279520442869623,3.524275744497263,1.3970978901641715,3.3217189336445654,3.524275744497263,down,False
sparse,0.5,linear,5,11,1,1,-0.2694367880682801,-0.39903022074418093,-0.9734709694601138,-0.202820193985053,-0.202820193985053,right,False
sparse,0.5,linear,5,11,2,0,1.8271393764348056,8.748100372846732,3.3449593070867314,3.2147142731048874,8.748100372846732,down,False
sparse,0.5,linear,5,11,2,1,-0.32044056527199266,-0.24428459439846997,-0.20140067377398904,-0.9169813270695469,-0.20140067377398904,left,False
sparse,0.5,linear,5,11,7,0,-0.24987013568238553,-0.18771839365583023,-0.8550197884145276,-0.17855217645096008,-0.17855217645096008,right,False
sparse,0.5,linear,5,11,7,1,-0.21165123431254662,-0.42690161487192796,-0.9726851881725133,-0.19601174454453194,-0.19601174454453194,right,False
sparse,0.5,linear,5,11,8,0,-0.19141538774691486,-0.15496957050195193,-0.1809936054993979,-0.1963946321862066,-0.15496957050195193,down,False
sparse,0.5,linear,5,11,8,1,-0.19556740348313942,-0.19414777234616976,-0.19675731987365533,-0.1950558678903033,-0.19414777234616976,down,False
sparse,0.5,linear,5,11,9,0,-0.19524471350015715,-1.0014089893693945,-0.36844116775613206,-0.2290799067439562,-0.19524471350015715,up,False
sparse,0.5,linear,5,11,9,1,-0.18750604867688087,-0.8930253953317895,-0.2720843326355246,-0.2591268410809466,-0.18750604867688087,up,False
sparse,0.5,linear,5,11,10,0,-0.19863282958643247,-1.0683861990819643,-0.3187479960238908,-0.2506309469102237,-0.19863282958643247,up,False
sparse,0.5,linear,5,11,10,1,-0.15846515338869152,-0.8629610239253875,-0.29181741667138245,-0.32697651841475295,-0.15846515338869152,up,False
sparse,0.5,linear,5,11,11,0,-0.19945634396664488,-1.047521217890584,-0.26746940069090064,-0.3484661757001249,-0.19945634396664488,up,False
sparse,0.5,linear,5,11,11,1,-0.13162402704646786,-0.9526604836713276,-0.24433774615994855,-0.08790281183339214,-0.08790281183339214,right,False
sparse,0.5,linear,5,11,12,0,-0.1997419732151285,-0.9691600533601904,-0.30191418612995335,-0.3396474648010153,-0.1997419732151285,up,False
sparse,0.5,linear,5,11,12,1,-0.024557263147886865,-0.6045699088643803,-0.11480642817113268,0.4570149796871415,0.4570149796871415,right,False
sparse,0.5,linear,5,11,13,0,-0.19995232245873168,-0.1999904619435748,-0.19991466547865552,-0.19999250083887288,-0.19991466547865552,left,False
sparse,0.5,linear,5,11,13,1,0.22021221607258087,1.427035730939419,0.21459268924459907,1.021430242595492,1.427035730939419,down,False
sparse,0.5,linear,5,11,14,0,-0.19997742184639578,-0.19999518620142986,-0.20174022422888002,-0.19999723786003928,-0.19997742184639578,up,False
sparse,0.5,linear,5,11,14,1,0.4211855337156696,2.987583312018529,0.9815751797945144,0.8422133443660033,2.987583312018529,down,False
sparse,0.5,linear,5,11,15,0,-0.19999482934683913,-0.1999989632754209,-0.20024939153845342,-0.1999974962501482,-0.19999482934683913,up,False
sparse,0.5,linear,5,11,15,1,0.30632138544120613,1.2651827491945367,0.9845939077695323,0.2921390382092091,1.2651827491945367,down,False
sparse,0.5,linear,5,11,16,0,-0.372404200611725,-0.28427555296074136,-0.20000047996089806,-0.9275863664314619,-0.20000047996089806,left,False
sparse,0.5,linear,5,11,16,1,-0.07252062468047804,0.2884885941197879,0.37676673342653905,-0.4625642725838756,0.37676673342653905,left,False
sparse,0.5,linear,5,12,1,0,2.9368848290910945,3.0285511934587594,2.8924136063962806,8.087730147159482,8.087730147159482,right,False
sparse,0.5,linear,5,12,1,1,-0.24314741221695207,-0.31094349756178985,-0.9213550672535649,-0.200124384836499,-0.200124384836499,right,False
sparse,0.5,linear,5,12,2,1,-0.20047470854606733,-0.1996973585999692,-0.20002145942592636,-0.199621449487936,-0.199621449487936,right,False
sparse,0.5,linear,5,12,3,0,3.291590860131524,2.1627722754475105,9.146028651284315,1.7530718915333046,9.146028651284315,left,False
sparse,0.5,linear,5,12,3,1,-0.9750794704520612,-0.19902030158284428,-0.27849882497594325,-0.2944810456487345,-0.19902030158284428,down,False
sparse,0.5,linear,5,12,4,0,1.8849307893293232,1.7958846595953772,4.000979105487902,0.6283585191244694,4.000979105487902,left,False
sparse,0.5,linear,5,12,4,1,-0.7436009179727501,-0.197936873838742,-0.2542539613635393,-0.21734422611855705,-0.197936873838742,down,False
sparse,0.5,linear,5,12,5,0,-0.15669153985217604,0.39825347663281596,1.5617175665519878,0.0935125597818579,1.5617175665519878,left,False
sparse,0.5,linear,5,12,5,1,-0.7980193849644642,-0.19557436537816408,-0.4660930213700476,-0.36437853855613217,-0.19557436537816408,down,False
sparse,0.5,linear,5,12,6,0,-0.6606976317726777,-0.005582033678465142,0.40655232581404444,-0.11881589664552304,0.40655232581404444,left,False
sparse,0.5,linear,5,12,6,1,-1.008996509392611,-0.1901566192997651,-0.3258840310754812,-0.23496117024667287,-0.1901566192997651,down,False
sparse,0.5,linear,5,12,7,0,-0.174670978411185,-0.11473247574693285,0.09347825385285806,-0.1468772830131213,0.09347825385285806,left,False
sparse,0.5,linear,5,12,7,1,-0.19644151186787262,-0.17930868132187633,-0.19300551078486125,-0.19242472580654996,-0.17930868132187633,down,False
sparse,0.5,linear,5,12,8,0,-0.2044492627703859,-0.24822057921912585,-0.08897304380633562,-0.9531966978372343,-0.08897304380633562,left,False
sparse,0.5,linear,5,12,8,1,-0.1983791032016372,-0.23175113874413183,-0.18031601172365821,-0.9001186516778674,-0.18031601172365821,left,False
sparse,0.5,linear,5,12,13,0,-0.26109851373142906,-0.32667606509220387,-0.7377941726683671,-0.1999943308149868,-0.1999943308149868,right,False
sparse,0.5,linear,5,12,13,1,0.9228401878626765,3.417961646801647,1.1071689945545424,2.8347752057276248,3.417961646801647,down,False
sparse,0.5,linear,5,12,14,0,-0.19999468975026657,-0.20001487165507173,-0.19999538767860517,-0.1999993106831874,-0.19999468975026657,up,False
sparse,0.5,linear,5,12,14,1,1.2720273476932182,7.248377446758652,1.5826345063996576,1.9463919129455478,7.248377446758652,down,False
sparse,0.5,linear,5,12,15,0,-0.1999983565154694,-0.20086244455861782,-0.2001961934417538,-0.2002141634252444,-0.1999983565154694,up,False
sparse,0.5,linear,5,12,15,1,0.8620725338856026,2.931882025293441,2.915400781480768,0.883988105301852,2.931882025293441,down,False
sparse,0.5,linear,5,12,16,0,-0.2620811645679029,-0.3059737308604054,-0.2000310065696845,-0.9832151131239959,-0.2000310065696845,left,False
sparse,0.5,linear,5,12,16,1,0.09075689977734554,1.1224913704703936,0.7375696362795175,-0.3794192803924482,1.1224913704703936,down,False
sparse,0.5,linear,5,13,1,0,3.3532206958875186,1.049060746923901,1.647482864485863,2.9791924986308858,3.3532206958875186,up,False
sparse,0.5,linear,5,13,1,1,-0.31197391676186115,-0.2208855367675047,-0.7981250432078377,-0.1996521314557575,-0.1996521314557575,right,False
sparse,0.5,linear,5,13,2,0,7.156543042760864,1.4830802410995887,2.423011283318214,3.447790133235755,7.156543042760864,up,False
sparse,0.5,linear,5,13,2,1,-0.1996862497454243,-0.19920793546071866,-0.19966950258180954,-0.19923426728014562,-0.19920793546071866,down,False
sparse,0.5,linear,5,13,3,0,2.998680831600532,0.6265922977783872,3.270991451094301,1.0321206801957765,3.270991451094301,left,False
sparse,0.5,linear,5,13,3,1,-0.19952339768168054,-0.19789629060232045,-0.19935462066021226,-0.19845190022094236,-0.19789629060232045,down,False
sparse,0.5,linear,5,13,4,0,1.5594740383324128,0.4905806411954532,1.3117252278280052,0.2837216269157253,1.5594740383324128,up,False
sparse,0.5,linear,5,13,4,1,-0.19856669770915053,-0.19621353138645975,-0.19852822148059818,-0.1955579059654653,-0.1955579059654653,right,False
sparse,0.5,linear,5,13,5,0,0.44857115794344343,0.00609977585409476,0.6006323384120049,0.004291782746321685,0.6006323384120049,left,False
sparse,0.5,linear,5,13,5,1,-0.1960863877487182,-0.19006564960405395,-0.1968312267714176,-0.19212013554198445,-0.19006564960405395,down,False
sparse,0.5,linear,5,13,6,0,0.008559843757761148,-0.08129411773118203,0.1972369413034084,-0.10061358125253553,0.1972369413034084,left,False
sparse,0.5,linear,5,13,6,1,-0.1931567866012471,-0.18187050871598462,-0.19272882697240742,-0.1795159724680452,-0.1795159724680452,right,False
sparse,0.5,linear,5,13,7,0,-0.09380337593797375,-0.14837256852410283,-0.019474878542591396,-0.15499766869265352,-0.019474878542591396,left,False
sparse,0.5,linear,5,13,7,1,-0.17765239035812572,-0.15232489056329673,-0.1855173262796638,-0.16392055267563424,-0.15232489056329673,down,False
sparse,0.5,linear,5,13,8,0,-0.16570479430595092,-0.19226455774886372,-0.1205138495655109,-0.250097400391881,-0.1205138495655109,left,False
sparse,0.5,linear,5,13,8,1,-0.18691786876377728,-0.11118364119491994,-0.17036195604466217,-0.20086291553178673,-0.11118364119491994,down,False
sparse,0.5,linear,5,13,9,0,-1.9171206919268822,-0.48119011666864187,-0.24946762143877566,-4.456972267514535,-0.24946762143877566,left,False
sparse,0.5,linear,5,13,9,1,-1.139162148578587,-0.531744854492317,-0.1436378139954937,-3.980182030829394,-0.1436378139954937,left,False
sparse,0.5,linear,5,13,10,0,-0.9301675275310622,-0.20261279805592183,-0.3166828353795319,-0.3813455698502141,-0.20261279805592183,down,False
sparse,0.5,linear,5,13,10,1,-0.4260893640299659,0.3214087003918024,-0.13068360094998088,0.4594179524166691,0.4594179524166691,right,False
sparse,0.5,linear,5,13,11,0,-1.4605082194035819,-0.3610373627702117,-4.128223897104068,-0.21930444891227363,-0.21930444891227363,right,False
sparse,0.5,linear,5,13,11,1,-0.47097230717331573,0.363256967662181,-3.4314765609105056,1.4824684575405753,1.4824684575405753,right,False
sparse,0.5,linear,5,13,12,0,-1.04032461495581,-0.20151714735255646,-0.32580010147284627,-0.3168152357231422,-0.20151714735255646,down,False
sparse,0.5,linear,5,13,12,1,1.0442082863981297,2.694874231844973,0.8996654231263118,3.3436257827365314,3.3436257827365314,right,False
sparse,0.5,linear,5,13,13,0,-0.2000859715017161,-0.2242144205056948,-0.20126235446025773,-0.19999539341140943,-0.19999539341140943,right,False
sparse,0.5,linear,5,13,13,1,3.6250296529062136,7.531903370651432,2.4169743232211234,6.474748397605239,7.531903370651432,down,False
sparse,0.5,linear,5,13,14,0,-0.20009832648307457,-0.21861015628487349,-0.20626680127327332,-0.2062926966993021,-0.20009832648307457,up,False
sparse,0.5,linear,5,13,14,1,3.3642031525616676,17.13494049263321,3.729275642090411,4.4018564625152425,17.13494049263321,down,False
sparse,0.5,linear,5,13,15,0,-0.20103798426168082,-0.9598517890424231,-0.3445234371313838,-0.4039879323300622,-0.20103798426168082,up,False
sparse,0.5,linear,5,13,15,1,1.669277919065997,3.333498758599203,6.83990074072088,1.4793521241482197,6.83990074072088,left,False
sparse,0.5,linear,5,13,16,0,-0.39856125719458363,-0.4219530782432924,-0.21218146252618267,-0.8528649753598623,-0.21218146252618267,left,False
sparse,0.5,linear,5,13,16,1,0.5456118349010942,0.4177647169137248,2.5443162176479315,0.21197960627586956,2.5443162176479315,left,False
sparse,0.5,linear,5,14,1,0,1.4529014749122717,0.2773353583687479,-0.22888973939000404,1.1856282515396344,1.4529014749122717,up,False
sparse,0.5,linear,5,14,1,1,-0.25505567574151433,-0.3104471377911641,-0.9943944444170646,-0.1993009640036274,-0.1993009640036274,right,False
sparse,0.5,linear,5,14,2,0,3.100895386433862,0.5778633149070751,1.180307046367156,0.6978088322944979,3.100895386433862,up,False
sparse,0.5,linear,5,14,2,1,-0.19933788163610675,-0.1986688351019432,-0.19954270766345633,-0.19825785475077867,-0.19825785475077867,right,False
sparse,0.5,linear,5,14,3,0,1.399452535276963,0.31801126638508254,1.1422988628960231,0.40540870685579766,1.399452535276963,up,False
sparse,0.5,linear,5,14,3,1,-0.19856695137657351,-0.19699226752759771,-0.19876901752714024,-0.19558650281873358,-0.19558650281873358,right,False
sparse,0.5,linear,5,14,4,0,0.6033567548892752,0.10330262880762962,0.4531888869002147,0.10935310086893893,0.6033567548892752,up,False
sparse,0.5,linear,5,14,4,1,-0.1965260997584683,-0.19354784294646282,-0.19740870566833119,-0.18871991527180176,-0.18871991527180176,right,False
sparse,0.5,linear,5,14,5,0,0.14716859210648608,-0.09685169233913912,0.10199948644472077,-0.05647081226171864,0.14716859210648608,up,False
sparse,0.5,linear,5,14,5,1,-0.19406018244452672,-0.18362563527969886,-0.19283152465783496,-0.1736577114183261,-0.1736577114183261,right,False
sparse,0.5,linear,5,14,6,0,-0.03559298239149622,-0.15797725014481714,-0.06622305422495214,-0.1382940677755514,-0.03559298239149622,up,False
sparse,0.5,linear,5,14,6,1,-0.18373999335597385,-0.16112226116020598,-0.18488569971706376,-0.14267856610625396,-0.14267856610625396,right,False
sparse,0.5,linear,5,14,7,0,-0.11825495250855594,-0.17817191026487195,-0.13259060017515514,-0.1808508389502064,-0.11825495250855594,up,False
sparse,0.5,linear,5,14,7,1,-0.1757893347883394,-0.13068163967878255,-0.16836876067449535,-0.06659560547645871,-0.06659560547645871,right,False
sparse,0.5,linear,5,14,8,0,-0.1718055649479869,-0.1849767264360152,-0.16515469508262481,-0.19104446154085153,-0.16515469508262481,left,False
sparse,0.5,linear,5,14,8,1,-0.13242969898890178,-0.010529699136304737,-0.11382754575460968,0.09351125975240024,0.09351125975240024,right,False
sparse,0.5,linear,5,14,9,0,-0.22456947446495448,-0.1963083185758836,-0.19868348292050053,-0.19959383368619985,-0.1963083185758836,down,False
sparse,0.5,linear,5,14,9,1,-0.14783447452680537,0.1992956225887277,-0.0025525725716449513,0.467630015271169,0.467630015271169,right,False
sparse,0.5,linear,5,14,10,0,-4.381377290123852,-0.19960294269992035,-0.35037353946113337,-0.38782762873960697,-0.19960294269992035,down,False
sparse,0.5,linear,5,14,10,1,-2.804729253828552,1.2753358387374543,-0.1428664659249264,0.6244609596569158,1.2753358387374543,down,False
sparse,0.5,linear,5,14,11,0,-0.21827488021873132,-0.19976605398480868,-0.2038933557872884,-0.20231280278850508,-0.19976605398480868,down,False
sparse,0.5,linear,5,14,11,1,1.5645033171929783,2.7872967279138585,0.7393874928309861,3.6178254569741233,3.6178254569741233,right,False
sparse,0.5,linear,5,14,12,0,-0.20080445037683736,-0.19985519266763394,-0.19989243302185689,-0.2001371302874203,-0.19985519266763394,down,False
sparse,0.5,linear,5,14,12,1,1.7614160054428218,6.023932430620229,2.107426024744795,7.941704813859386,7.941704813859386,right,False
sparse,0.5,linear,5,14,13,0,-0.20422223954345115,-0.20067787960267347,-0.199874571557348,-0.21966758350254206,-0.199874571557348,left,False
sparse,0.5,linear,5,14,13,1,5.038965967158557,13.935313658233186,4.8354647139706355,14.678993648282797,14.678993648282797,right,False
sparse,0.5,linear,5,14,14,0,-0.2201044222717282,-1.046558826578435,-0.28437034030281155,-1.0159721461331783,-0.2201044222717282,up,False
sparse,0.5,linear,5,14,14,1,8.233007808571054,33.879152212397194,9.225101469847433,18.743467357451397,33.879152212397194,down,False
